cell_id,measured_rank,datasheet_rank,class,verdict,arm,bytes_declared,cell_guard_findings,cell_void,compute_peak_flops_s,datasheet_binding_floor_s,datasheet_bytes_s,datasheet_class,datasheet_compute_fraction,datasheet_diagnostic_below_0.25,datasheet_diagnostic_below_0.5,datasheet_diagnostic_below_0.75,datasheet_flops_s,datasheet_fraction,datasheet_intensity_flops_byte,datasheet_memory_fraction,datasheet_ridge_class,datasheet_ridge_flops_byte,device,device_batch_mean_s,distinct_bytes,distribution_verdict,evidence_class,family,flop_accounting,flops_declared,host_issue_bound,host_loop_mean_s,host_ratio_max,launch_bound,launch_count_in_cell,launch_count_per_step,launch_scale_s,measured_binding_floor_s,measured_bytes_s,measured_class,measured_compute_fraction,measured_diagnostic_below_0.25,measured_diagnostic_below_0.5,measured_diagnostic_below_0.75,measured_flops_s,measured_fraction,measured_intensity_flops_byte,measured_memory_fraction,measured_ridge_class,measured_ridge_flops_byte,memory_mhz,nsys_time_s,physical_floor_s,record_sha256,shape,sm_mhz_high,sm_mhz_low,source_batch_cv,source_file,source_group,source_guard_reasons,source_in_scored_scope,source_state,source_void,source_void_for_scoring,time_s,verdict_void,work_missing_reason,work_state
constants/boosted/gemm_G1_m8192,234,272,compute-bound,void-with-findings,boosted,54525952,[],False,311869440000000.0,0.00011017346992382453,377422327229.76965,compute-bound,0.7626080039396449,False,False,False,237834131128174.84,0.7626080039396449,630.1538461538462,0.18509804968503296,compute-bound,152.94915254237287,a100,0.00028893866666666667,54525952,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,34359738368,False,8.544833333333333e-06,0.03094288317137809,False,1,,1.8060582199999998e-06,0.00011017346992382453,377422327229.76965,compute-bound,0.7626080039396449,False,False,False,237834131128174.84,0.7626080039396449,630.1538461538462,0.21069869657585202,compute-bound,174.10333138515472,1593,,0.00011017346992382453,,"{""k"":1024,""length"":0,""m"":8192,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.006109911655516007,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00014446933333333334,True,,declared
envelope/gh200/gemm_square_m4096_n4096_k4096,235,274,compute-bound,not-below-declared-threshold,lane-a,100663296,[],False,1070530560000000.0,0.00012838396082032446,601075362178.3386,compute-bound,0.7665995334383464,False,False,False,820668227827491.6,0.7665995334383464,1365.3333333333333,0.1494177570007086,compute-bound,266.11683848797253,gh200,,100663296,,retained-hardware-envelope,gemm,declared-contractions-only,137438953472,False,,,False,1,,1.304124965e-06,0.00012838396082032446,601075362178.3386,compute-bound,0.7665995334383464,False,False,False,820668227827491.6,0.7665995334383464,1365.3333333333333,0.15995360482261117,compute-bound,284.8814523426819,2619,,0.00012838396082032446,,"{""k"":4096,""length"":0,""m"":4096,""n"":4096,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0001674720049,False,,declared
envelope/a100/gemm_decode_m32_n8192_k8192,236,222,HBM-bound,not-below-declared-threshold,lane-a,135266304,[],False,311869440000000.0,6.633822975517891e-05,1375999951289.0642,HBM-bound,0.14009280652827047,False,False,True,43690665120000.055,0.6748273458534725,31.751937984496124,0.6748273458534725,HBM-bound,152.94915254237287,a100,,135266304,,retained-hardware-envelope,gemm,declared-contractions-only,4294967296,False,,,False,1,,1.8060582199999998e-06,7.551337556689453e-05,1375999951289.0642,HBM-bound,0.14009280652827047,False,False,False,43690665120000.055,0.7681617522551639,31.751937984496124,0.7681617522551639,HBM-bound,174.10333138515472,1593,,4.576823603264281e-05,,"{""k"":8192,""length"":0,""m"":32,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,9.830400347999999e-05,False,,declared
constants/boosted/gemm_G5_m64,237,223,HBM-bound,void-with-findings,boosted,34603008,[],False,311869440000000.0,1.6970244821092278e-05,1383382515991.4712,HBM-bound,0.2752868551534795,False,False,True,85853557356076.77,0.6784479539349259,62.06060606060606,0.6784479539349259,HBM-bound,152.94915254237287,a100,0.00020010666666666667,34603008,,retained-standalone-microbenchmark,G5:grid,declared-contractions-only,2147483648,False,2.8774833333333334e-05,0.14501201923076923,False,1,,1.8060582199999998e-06,1.9317375145019532e-05,1383382515991.4712,HBM-bound,0.2752868551534795,False,False,False,85853557356076.77,0.772283121469331,62.06060606060606,0.772283121469331,HBM-bound,174.10333138515472,1593,,6.885841870239033e-06,,"{""k"":4096,""length"":0,""m"":64,""n"":4096,""rotate"":1,""size_bytes"":0}",1410,1410,0.0025228485215776507,examples/a100_kernel_constants_v1/measurements/results.json,8,"[""G9R"",""G10"",""G11R""]",True,void,True,False,2.5013333333333333e-05,True,,declared
envelope/a100/gemm_decode_m16_n8192_k8192,238,224,HBM-bound,not-below-declared-threshold,lane-a,134742016,[],False,311869440000000.0,6.608110483364721e-05,1385094692276.4556,HBM-bound,0.07078373405310388,False,False,True,22075283500250.438,0.6792876511870565,15.937743190661479,0.6792876511870565,HBM-bound,152.94915254237287,a100,,134742016,,retained-hardware-envelope,gemm,declared-contractions-only,2147483648,False,,,False,1,,1.8060582199999998e-06,7.522068806469726e-05,1385094692276.4556,HBM-bound,0.07078373405310388,False,False,False,22075283500250.438,0.7732389560491295,15.937743190661479,0.7732389560491295,HBM-bound,174.10333138515472,1593,,4.5511111111111114e-05,,"{""k"":8192,""length"":0,""m"":16,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,9.728000313e-05,False,,declared
envelope/a100/gemm_decode_m8_n8192_k8192,239,226,HBM-bound,not-below-declared-threshold,lane-a,134479872,[],False,311869440000000.0,6.595254237288136e-05,1397106342628.453,HBM-bound,0.03576837636805425,False,False,True,11155063507614.314,0.6851784872432384,7.984405458089668,0.6851784872432384,HBM-bound,152.94915254237287,a100,,134479872,,retained-hardware-envelope,gemm,declared-contractions-only,1073741824,False,,,False,1,,1.8060582199999998e-06,7.507434431359864e-05,1397106342628.453,HBM-bound,0.03576837636805425,False,False,False,11155063507614.314,0.7799445452268201,7.984405458089668,0.7799445452268201,HBM-bound,174.10333138515472,1593,,4.538254865034526e-05,,"{""k"":8192,""length"":0,""m"":8,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,9.625600278e-05,False,,declared
envelope/gh200/gemm_decode_m128_n8192_k8192,240,251,HBM-bound,not-below-declared-threshold,lane-a,138412032,[],False,1070530560000000.0,3.440702558228331e-05,2939433173966.2227,HBM-bound,0.34080858794165514,False,False,True,364846008501989.3,0.7306962476648565,124.12121212121212,0.7306962476648565,HBM-bound,266.11683848797253,gh200,,138412032,,retained-hardware-envelope,gemm,declared-contractions-only,17179869184,False,,,False,1,,1.304124965e-06,3.683315747460937e-05,2939433173966.2227,HBM-bound,0.34080858794165514,False,False,False,364846008501989.3,0.7822196048880253,124.12121212121212,0.7822196048880253,HBM-bound,284.8814523426819,2619,,1.8767468499427263e-05,,"{""k"":8192,""length"":0,""m"":128,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.708800092e-05,False,,declared
envelope/gh200/gemm_decode_m16_n8192_k8192,241,254,HBM-bound,not-below-declared-threshold,lane-a,134742016,[],False,1070530560000000.0,3.3494718085783376e-05,2946597628446.2847,HBM-bound,0.0438680763007728,False,False,True,46962116288389.04,0.7324772168841988,15.937743190661479,0.7324772168841988,HBM-bound,266.11683848797253,gh200,,134742016,,retained-hardware-envelope,gemm,declared-contractions-only,2147483648,False,,,False,1,,1.304124965e-06,3.5856520723388674e-05,2946597628446.2847,HBM-bound,0.0438680763007728,False,False,False,46962116288389.04,0.7841261550359476,15.937743190661479,0.7841261550359476,HBM-bound,284.8814523426819,2619,,1.7855161002927327e-05,,"{""k"":8192,""length"":0,""m"":16,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.572799988e-05,False,,declared
constants/boosted/elem_rmsnorm_4mib_warm,242,227,HBM-bound,void-with-findings,boosted,12582912,[],False,311869440000000.0,6.170998116760829e-06,1406016686531.5854,HBM-bound,0.0,False,False,True,0.0,0.689548359292405,0.0,0.689548359292405,HBM-bound,152.94915254237287,a100,0.00028637866666666664,8388608,,retained-standalone-microbenchmark,elem_rmsnorm,source-zero-scalar-work-uninventoried,0,False,5.120516666666666e-05,0.19167131696428572,False,1,,1.8060582199999998e-06,7.024500052734375e-06,1406016686531.5854,HBM-bound,0.0,False,False,False,0.0,0.7849188080379591,0.0,0.7849188080379591,HBM-bound,174.10333138515472,1593,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":1024,""rotate"":1,""size_bytes"":4194304}",1410,1410,0.0016855942340560808,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,8.949333333333333e-06,True,,declared
envelope/gh200/hbm_write_64mib,243,256,HBM-bound,not-below-declared-threshold,lane-a,67108864,[],False,1070530560000000.0,1.668219422171312e-05,2951656592855.6323,HBM-bound,0.0,False,False,True,0.0,0.7337347948225985,0.0,0.7337347948225985,HBM-bound,266.11683848797253,gh200,,67108864,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,1.785850059375e-05,2951656592855.6323,HBM-bound,0.0,False,False,False,0.0,0.7854724081763388,0.0,0.7854724081763388,HBM-bound,284.8814523426819,2619,,1.04263713885707e-06,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":67108864}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,2.2735999900000002e-05,False,,declared
envelope/gh200/gemm_decode_m1024_n8192_k8192,244,285,compute-bound,not-below-declared-threshold,lane-a,167772160,[],False,1070530560000000.0,0.00012838396082032446,1029327570570.356,compute-bound,0.7876703172408601,False,False,False,843225145811235.6,0.7876703172408601,819.2,0.2558744318786084,compute-bound,266.11683848797253,gh200,,167772160,,retained-hardware-envelope,gemm,declared-contractions-only,137438953472,False,,,False,1,,1.304124965e-06,0.00012838396082032446,1029327570570.356,compute-bound,0.7876703172408601,False,False,False,843225145811235.6,0.7876703172408601,819.2,0.27391682610204743,compute-bound,284.8814523426819,2619,,0.00012838396082032446,,"{""k"":8192,""length"":0,""m"":1024,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0001629920006,False,,declared
envelope/gh200/hbm_read_16mib,245,257,HBM-bound,not-below-declared-threshold,lane-a,16777216,[],False,1070530560000000.0,4.17054855542828e-06,2970470290195.0264,HBM-bound,0.0,False,False,True,0.0,0.7384115801880057,0.0,0.7384115801880057,HBM-bound,266.11683848797253,gh200,,16777216,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,4.4646251484375e-06,2970470290195.0264,HBM-bound,0.0,False,False,False,0.0,0.7904789662534686,0.0,0.7904789662534686,HBM-bound,284.8814523426819,2619,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":16777216}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,5.6479999330000005e-06,False,,declared
envelope/gh200/hbm_read_64mib,246,258,HBM-bound,not-below-declared-threshold,lane-a,67108864,[],False,1070530560000000.0,1.668219422171312e-05,2970470290457.993,HBM-bound,0.0,False,False,True,0.0,0.738411580253375,0.0,0.738411580253375,HBM-bound,266.11683848797253,gh200,,67108864,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,1.785850059375e-05,2970470290457.993,HBM-bound,0.0,False,False,False,0.0,0.7904789663234474,0.0,0.7904789663234474,HBM-bound,284.8814523426819,2619,,1.04263713885707e-06,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":67108864}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,2.2591999729999998e-05,False,,declared
constants/boosted/gemm_G5_holdout_m53,247,230,HBM-bound,void-with-findings,boosted,34422784,[],False,311869440000000.0,1.6881858129315758e-05,1421019815059.445,HBM-bound,0.2354003384573852,False,False,True,73414171730515.19,0.6969062966197059,51.66301761066159,0.6969062966197059,HBM-bound,152.94915254237287,a100,0.000193792,34422784,,retained-standalone-microbenchmark,G5:holdout,declared-contractions-only,1778384896,False,2.874625e-05,0.14935722552910052,False,1,,1.8060582199999998e-06,1.921676381613922e-05,1421019815059.445,HBM-bound,0.2354003384573852,False,False,False,73414171730515.19,0.7932944111682306,51.66301761066159,0.7932944111682306,HBM-bound,174.10333138515472,1593,,5.702337798791699e-06,,"{""k"":4096,""length"":0,""m"":53,""n"":4096,""rotate"":1,""size_bytes"":0}",1410,1410,0.004381274491882975,examples/a100_kernel_constants_v1/measurements/results.json,8,"[""G9R"",""G10"",""G11R""]",True,void,True,False,2.4224e-05,True,,declared
envelope/a100/hbm_copy_32mib,248,231,HBM-bound,not-below-declared-threshold,lane-a,67108864,[],False,282009600000000.0,3.291198995605775e-05,1424695620415.88,HBM-bound,0.0,False,False,True,0.0,0.6987090103263692,0.0,0.6987090103263692,HBM-bound,138.3050847457627,a100,,67108864,,retained-hardware-envelope,hbm_copy,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,3.746400028125e-05,1424695620415.88,HBM-bound,0.0,False,False,False,0.0,0.7953464556329871,0.0,0.7953464556329871,HBM-bound,157.4338634865761,1593,,1.2341996233521658e-05,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":33554432}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.7104001049999993e-05,False,,declared
envelope/gh200/gemm_decode_m64_n8192_k8192,249,264,HBM-bound,not-below-declared-threshold,lane-a,136314880,[],False,1070530560000000.0,3.388570701285478e-05,2993562876884.276,HBM-bound,0.17621217282877,False,False,True,188640516057199.9,0.7441520292623904,63.01538461538462,0.7441520292623904,HBM-bound,266.11683848797253,gh200,,136314880,,retained-hardware-envelope,gemm,declared-contractions-only,8589934592,False,,,False,1,,1.304124965e-06,3.6275079331054686e-05,2993562876884.276,HBM-bound,0.17621217282877,False,False,False,188640516057199.9,0.7966241898278266,63.01538461538462,0.7966241898278266,HBM-bound,284.8814523426819,2619,,1.824614992999873e-05,,"{""k"":8192,""length"":0,""m"":64,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.553600028e-05,False,,declared
envelope/gh200/gemm_decode_m32_n8192_k8192,250,265,HBM-bound,not-below-declared-threshold,lane-a,135266304,[],False,1070530560000000.0,3.362504772814051e-05,3001116049642.249,HBM-bound,0.08901310644743919,False,False,True,95291250692516.69,0.7460296276514595,31.751937984496124,0.7460296276514595,HBM-bound,266.11683848797253,gh200,,135266304,,retained-hardware-envelope,gemm,declared-contractions-only,4294967296,False,,,False,1,,1.304124965e-06,3.599604025927734e-05,3001116049642.249,HBM-bound,0.08901310644743919,False,False,False,95291250692516.69,0.7986341827280634,31.751937984496124,0.7986341827280634,HBM-bound,284.8814523426819,2619,,1.798549064528446e-05,,"{""k"":8192,""length"":0,""m"":32,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.507200047e-05,False,,declared
envelope/gh200/hbm_copy_8mib,251,268,HBM-bound,not-below-declared-threshold,lane-a,16777216,[],False,1070530560000000.0,4.17054855542828e-06,3013149413381.9526,HBM-bound,0.0,False,False,True,0.0,0.749020930127482,0.0,0.749020930127482,HBM-bound,266.11683848797253,gh200,,16777216,,retained-hardware-envelope,hbm_copy,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,4.4646251484375e-06,3013149413381.9526,HBM-bound,0.0,False,False,False,0.0,0.8018364099851111,0.0,0.8018364099851111,HBM-bound,284.8814523426819,2619,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":8388608}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,5.568000022e-06,False,,declared
envelope/gh200/gemm_decode_m1_n8192_k8192,252,271,HBM-bound,not-below-declared-threshold,lane-a,134250496,[],False,1070530560000000.0,3.3372534046073563e-05,3018221603769.08,HBM-bound,0.0028186817134080357,False,False,False,3017484913116.464,0.7502817958332041,0.9997559189650964,0.7502817958332041,HBM-bound,266.11683848797253,gh200,,134250496,,retained-hardware-envelope,gemm,declared-contractions-only,134217728,False,,,False,1,,1.304124965e-06,3.5725721158493044e-05,3018221603769.08,HBM-bound,0.0028186817134080357,False,False,False,3017484913116.464,0.8031861827221394,0.9997559189650964,0.8031861827221394,HBM-bound,284.8814523426819,2619,,1.7732976963217515e-05,,"{""k"":8192,""length"":0,""m"":1,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.447999969e-05,False,,declared
envelope/gh200/gemm_decode_m2048_n8192_k8192,253,296,compute-bound,not-below-declared-threshold,lane-a,201326592,[],False,1070530560000000.0,0.0002567679216406489,635629020377.8031,compute-bound,0.8106685802186041,False,False,False,867845489155827.1,0.8106685802186041,1365.3333333333333,0.15800724582224723,compute-bound,266.11683848797253,gh200,,201326592,,retained-hardware-envelope,gemm,declared-contractions-only,274877906944,False,,,False,1,,1.304124965e-06,0.0002567679216406489,635629020377.8031,compute-bound,0.8106685802186041,False,False,False,867845489155827.1,0.8106685802186041,1365.3333333333333,0.1691487615975995,compute-bound,284.8814523426819,2619,,0.0002567679216406489,,"{""k"":8192,""length"":0,""m"":2048,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0003167359978,False,,declared
envelope/a100/hbm_write_32mib,254,234,HBM-bound,not-below-declared-threshold,lane-a,33554432,[],False,282009600000000.0,1.6455994978028876e-05,1456355533432.099,HBM-bound,0.0,False,False,True,0.0,0.714235882293677,0.0,0.714235882293677,HBM-bound,138.3050847457627,a100,,33554432,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,1.8732000140625e-05,1456355533432.099,HBM-bound,0.0,False,False,False,0.0,0.8130208270862721,0.0,0.8130208270862721,HBM-bound,157.4338634865761,1593,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":33554432}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,2.304000035e-05,False,,declared
