architecture,lane,arm,width,bytes,median_us,min_us,max_us,q1_us,q3_us,relative_iqr,repetitions
a100,timing,Ring_LL128_cta8,4,983040,46.21532,46.19247,46.29536,46.203895,46.255340000000004,0.0011131590130718791,3
a100,timing,Ring_LL128_cta8,4,1015808,46.25219,46.2148,46.34255,46.233495,46.29737,0.0013810156881220762,3
a100,timing,Ring_LL128_cta8,4,1048576,46.53815,46.50586,46.56298,46.522005,46.550565000000006,0.0006136900585864696,3
a100,timing,Ring_LL128_cta8,4,1081344,48.23531,48.06587,48.2895,48.150589999999994,48.262405,0.002318115090376886,3
a100,timing,Ring_LL128_cta8,4,1114112,48.24594,48.17668,48.31936,48.21131,48.282650000000004,0.0014786736459069178,3
a100,timing,Ring_LL128_cta8,4,1146880,48.29273,48.20573,48.44239,48.24923,48.36756,0.00245026528837778,3
a100,timing,Ring_LL128_cta8,4,1179648,48.62776,48.51054,48.64,48.56915,48.633880000000005,0.00133113266989893,3
a100,timing,Ring_LL128_cta8,4,1212416,55.12087,54.83552,55.21658,54.978195,55.168724999999995,0.003456585500192494,3
a100,timing,Ring_LL128_cta8,4,1245184,55.12681,54.82942,55.21907,54.978115,55.17294,0.003534124321722851,3
a100,timing,Ring_LL128_cta8,4,1277952,55.14051,54.89553,55.21347,55.01802,55.17699,0.0028829983618215284,3
a100,timing,Ring_LL128_cta8,4,1310720,55.50371,55.185,55.59291,55.344355,55.54831,0.00367461922815611,3
a100,timing,Ring_LL128_cta8,4,1343488,56.40076,56.18062,56.42008,56.29069,56.41042,0.0021228437347298886,3
a100,timing,Ring_LL128_cta8,4,1376256,56.41336,56.23822,56.48804,56.32579,56.4507,0.0022141918155557452,3
a100,timing,Ring_LL128_cta8,4,1409024,56.53532,56.31989,56.68759,56.427605,56.611455,0.0032519494008347283,3
a100,timing,Ring_LL128_cta8,4,1441792,56.64825,56.62848,56.81895,56.638365,56.733599999999996,0.001681164025366985,3
a100,timing,Ring_LL128_cta8,4,1474560,57.15179,56.97577,57.44414,57.063779999999994,57.297965,0.004097596943157924,3
a100,timing,Ring_LL128_cta8,4,1507328,57.06483,56.95394,57.42812,57.009385,57.246475000000004,0.004154748204804991,3
a100,timing,Ring_LL128_cta8,4,1540096,57.21831,57.05803,57.39426,57.13817,57.306285,0.0029381329158446,3
a100,timing,Ring_LL128_cta8,4,1572864,57.63635,57.50517,57.66979,57.57076,57.65307,0.00142809182052645,3
a100,timing,Ring_LL128_cta8,4,1605632,58.29051,58.13327,58.30982,58.21189,58.300165,0.0015143974550917978,3
a100,timing,Ring_LL128_cta8,4,1638400,58.39531,58.15633,58.49809,58.275819999999996,58.4467,0.0029262624001825475,3
a100,timing,Ring_LL128_cta8,4,1671168,58.45743,58.25241,58.52585,58.35492,58.491640000000004,0.0023387959409095463,3
a100,timing,Ring_LL128_cta8,4,1703936,58.82855,58.4504,58.84314,58.639475000000004,58.835845,0.0033380051012645152,3
a100,timing,Ring_LL128_cta8,4,1736704,59.14923,58.97082,59.60011,59.060025,59.37467,0.005319511344441825,3
a100,timing,Ring_LL128_cta8,4,1769472,59.20185,59.07702,59.53318,59.139435,59.367515,0.0038525823095055052,3
a100,timing,Ring_LL128_cta8,4,1802240,59.29031,59.13604,59.71253,59.213175,59.501419999999996,0.00486158699456954,3
a100,timing,Ring_LL128_cta8,4,1835008,59.70023,59.54,59.75832,59.620115,59.729275,0.001828468667541194,3
a100,timing,Ring_LL128_cta8,4,1867776,60.69164,60.38873,60.75112,60.540185,60.721379999999996,0.0029855017923390327,3
a100,timing,Ring_LL128_cta8,4,1900544,60.74344,60.44965,60.89481,60.596545,60.819125,0.003664263992951349,3
a100,timing,Ring_LL128_cta8,4,1933312,60.83161,60.56256,60.87807,60.697085,60.854839999999996,0.0025933063418836777,3
a100,timing,Ring_LL128_cta8,4,1966080,61.01263,60.72658,61.0312,60.869605,61.021915,0.002496368374875824,3
a100,timing,Ring_LL128_cta8,4,1998848,62.32299,62.05173,62.33347,62.18736,62.32823,0.0022603215924011286,3
a100,timing,Ring_LL128_cta8,4,2031616,62.31166,62.20402,62.45162,62.25784,62.381640000000004,0.0019867870636090064,3
a100,timing,Ring_LL128_cta8,4,2064384,62.44442,62.2392,62.50811,62.341809999999995,62.476265,0.00215319479306562,3
a100,timing,Ring_LL128_cta8,4,2097152,62.62969,62.50982,62.72635,62.569755,62.67802,0.0017286529759287623,3
a100,timing,Ring_LL128_cta8,4,2129920,63.6825,63.42509,63.73668,63.553794999999994,63.70959,0.002446433478585244,3
a100,timing,Ring_LL128_cta8,4,2162688,63.64324,63.4855,63.78989,63.56437,63.716565,0.002391377308886318,3
a100,timing,Ring_LL128_cta8,4,2195456,63.79963,63.58188,63.90009,63.690754999999996,63.84986,0.0024938232400407937,3
a100,timing,Ring_LL128_cta8,4,2228224,64.14401,63.86133,64.2096,64.00267,64.176805,0.002714750761606685,3
a100,timing,Ring_LL128_cta8,4,2260992,64.70929,64.64534,64.79933,64.677315,64.75431,0.001189860064915112,3
a100,timing,Ring_LL128_cta8,4,2293760,64.816,64.71306,64.95083,64.76453000000001,64.883415,0.001834192174771533,3
a100,timing,Ring_LL128_cta8,4,2326528,64.93951,64.91549,65.00472,64.92750000000001,64.972115,0.0006870239704610212,3
a100,timing,Ring_LL128_cta8,4,2359296,65.21536,65.17305,65.38877,65.19420500000001,65.302065,0.0016539048469561169,3
a100,timing,Ring_LL128_cta8,4,2392064,71.0399,70.75982,71.08715,70.89986,71.063525,0.0023038461484320024,3
a100,timing,Ring_LL128_cta8,4,2424832,71.03258,70.73698,71.15519,70.88478,71.093885,0.0029437900186082763,3
a100,timing,Ring_LL128_cta8,4,2457600,71.03549,70.86062,71.19636,70.948055,71.115925,0.002363184937557378,3
a100,timing,Ring_LL128_cta8,4,2490368,71.23709,71.17673,71.33664,71.20691,71.286865,0.001122378805759927,3
a100,timing,Ring_LL128_cta8,4,2523136,72.98492,72.74014,72.99977,72.86252999999999,72.992345,0.0017786550975188817,3
a100,timing,Ring_LL128_cta8,4,2555904,73.09643,72.82761,73.19996,72.96202,73.148195,0.0025469780124693607,3
a100,timing,Ring_LL128_cta8,4,2588672,73.21296,73.06506,73.5347,73.13901,73.37383,0.0032073556375810945,3
a100,timing,Ring_LL128_cta8,4,2621440,73.50695,73.11366,73.71743,73.310305,73.61219,0.0041068905729322,3
a100,timing,Ring_Simple,2,524288,44.72265,44.62685,44.92504,44.67475,44.823845000000006,0.0033337693540074803,3
a100,timing,Ring_Simple,2,557056,47.38558,47.37044,47.63045,47.37801,47.508015,0.0027435561620222236,3
a100,timing,Ring_Simple,2,589824,47.88543,47.79768,48.0164,47.841555,47.950914999999995,0.002283784441321614,3
a100,timing,Ring_Simple,2,622592,47.94677,47.0852,47.99925,47.515985,47.97301,0.0095319246739666,3
a100,timing,Ring_Simple,2,655360,47.79876,44.65722,48.67868,46.227990000000005,48.23872,0.04206657243828073,3
a100,timing,Ring_Simple,2,688128,44.63327,44.40072,48.10437,44.516995,46.36882,0.04148979001538534,3
a100,timing,Ring_Simple,2,720896,44.8039,44.54318,47.41042,44.67354,46.10716,0.03199766091791111,3
a100,timing,Ring_Simple,2,753664,44.78456,44.70331,44.93705,44.743935,44.860805,0.0026096047387760136,3
a100,timing,Ring_Simple,2,786432,45.37751,45.35946,45.40977,45.368485,45.393640000000005,0.0005543495004464799,3
a100,timing,Ring_Simple,2,819200,45.6292,45.46216,45.69191,45.54568,45.660555,0.0025175764641940895,3
a100,timing,Ring_Simple,2,851968,45.50535,45.4837,45.64131,45.494524999999996,45.57333,0.0017317743957579203,3
a100,timing,Ring_Simple,2,884736,45.90001,45.86203,46.15671,45.88102,46.02836,0.003210021087141371,3
a100,timing,Ring_Simple,2,917504,46.1558,46.11734,46.37823,46.13657,46.267015,0.0028261886913454365,3
a100,timing,Ring_Simple,2,950272,46.85416,46.81697,46.94002,46.835565,46.89709,0.0013131171276999961,3
a100,timing,Ring_Simple,2,983040,46.8754,46.82679,47.12287,46.851095,46.999134999999995,0.0031581597170369665,3
a100,timing,Ring_Simple,2,1015808,47.31415,47.31403,47.47225,47.31409,47.3932,0.0016720156655038718,3
a100,timing,Ring_Simple,2,1048576,47.84315,47.8121,47.99946,47.827625,47.921305000000004,0.001958065052154931,3
a100,timing,Ring_Simple,2,1081344,48.96883,48.91762,49.18315,48.943225,49.07599,0.002711214460300545,3
a100,timing,Ring_Simple,2,1114112,49.06471,49.0038,49.23655,49.034255,49.15063,0.0023718676824951764,3
a100,timing,Ring_Simple,2,1146880,49.3709,49.27332,49.55937,49.322109999999995,49.465135000000004,0.002896949417572064,3
a100,timing,Ring_Simple,2,1179648,50.03067,49.96866,50.32725,49.999665,50.178960000000004,0.0035837017573421125,3
a100,timing,Ring_Simple,2,1212416,51.13351,51.03491,51.13692,51.08421,51.135215,0.0009974867753065166,3
a100,timing,Ring_Simple,2,1245184,51.16336,51.0867,51.30214,51.125029999999995,51.232749999999996,0.0021054129361324295,3
a100,timing,Ring_Simple,2,1277952,51.48368,51.33569,51.6456,51.409684999999996,51.56464,0.0030097887330509604,3
a100,timing,Ring_Simple,2,1310720,52.19275,52.16288,52.3229,52.177814999999995,52.257825,0.001532971533402656,3
a100,timing,Ring_Simple,2,1343488,52.839,52.60333,53.01504,52.721165,52.92702,0.0038958912924165804,3
a100,timing,Ring_Simple,2,1376256,53.00802,52.852,53.16543,52.930009999999996,53.086725,0.0029564394218083508,3
a100,timing,Ring_Simple,2,1409024,53.41351,53.32792,53.65999,53.370715000000004,53.53675,0.003108483228306728,3
a100,timing,Ring_Simple,2,1441792,54.17938,53.95233,54.25243,54.065855,54.215905,0.0027695038223028803,3
a100,timing,Ring_Simple,2,1474560,54.52475,54.41061,54.73706,54.46768,54.630905,0.0029935946519699234,3
a100,timing,Ring_Simple,2,1507328,54.88815,54.82792,55.20837,54.858035,55.04826,0.003465684305264398,3
a100,timing,Ring_Simple,2,1540096,55.23171,55.23049,55.75101,55.2311,55.49136,0.0047121481482286605,3
a100,timing,Ring_Simple,2,1572864,55.91854,55.89968,56.28796,55.90911,56.10325,0.003471835995718136,3
a100,timing,Ring_Simple,2,1605632,56.55186,56.28673,56.78681,56.419295,56.669335000000004,0.004421428402178206,3
a100,timing,Ring_Simple,2,1638400,56.89522,56.75243,57.27276,56.823825,57.08399,0.004572703998683907,3
a100,timing,Ring_Simple,2,1671168,57.405,57.20881,57.73082,57.306905,57.56791,0.004546729378973909,3
a100,timing,Ring_Simple,2,1703936,57.89385,57.82259,58.11819,57.85822,58.00602,0.002552948197433693,3
a100,timing,Ring_Simple,2,1736704,58.23089,58.19672,58.4446,58.213805,58.337745,0.002128423590984055,3
a100,timing,Ring_Simple,2,1769472,58.73655,58.73157,59.03034,58.73406,58.883445,0.0025433056589125903,3
a100,timing,Ring_Simple,2,1802240,58.66904,58.66481,59.07331,58.666925000000006,58.871175,0.003481393252727413,3
a100,timing,Ring_Simple,2,1835008,59.91745,59.73268,60.04629,59.825065,59.98187,0.0026170172462279106,3
a100,timing,Ring_Simple,2,1867776,60.30368,60.17694,60.43434,60.24031,60.36901,0.0021341981119560537,3
a100,timing,Ring_Simple,2,1900544,60.70166,60.68001,60.9315,60.690835,60.81658,0.0020715248973422144,3
a100,timing,Ring_Simple,2,1933312,61.51773,61.22255,61.6046,61.37014,61.561165,0.0031052023538580393,3
a100,timing,Ring_Simple,2,1966080,61.91719,61.81331,62.02791,61.86525,61.97255,0.0017329597806359602,3
a100,timing,Ring_Simple,2,1998848,62.21598,62.0274,62.35955,62.12169,62.287765,0.0026693302910281136,3
a100,timing,Ring_Simple,2,2031616,62.76694,62.44261,62.92645,62.604775000000004,62.846695,0.0038542583085935567,3
a100,timing,Ring_Simple,2,2064384,63.3661,63.32219,63.7822,63.344145,63.57415,0.00362977996120963,3
a100,timing,Ring_Simple,2,2097152,64.06314,63.76695,64.18838,63.915045000000006,64.12576,0.003289176896418023,3
a100,timing,Ring_Simple,2,2129920,68.25152,68.16874,68.31614,68.21012999999999,68.28383,0.0010798294309050161,3
a100,timing,Ring_Simple,2,2162688,68.22467,68.039,68.36815,68.131835,68.29641000000001,0.0024122505832569574,3
a100,timing,Ring_Simple,2,2195456,68.25142,68.2009,68.26284,68.22616,68.25712999999999,0.00045376345283360247,3
a100,timing,Ring_Simple,2,2228224,69.53288,69.50945,69.64421,69.521165,69.58854500000001,0.0009690379572946526,3
a100,timing,Ring_Simple,2,2260992,70.06782,69.94186,70.14998,70.00484,70.1089,0.00148513254729495,3
a100,timing,Ring_Simple,2,2293760,70.04268,69.85881,70.13926,69.95074500000001,70.09097,0.002001993641590909,3
a100,timing,Ring_Simple,2,2326528,70.11562,69.88706,70.214,70.00134,70.16481,0.0023314348500377484,3
a100,timing,Ring_Simple,2,2359296,71.3011,71.16021,71.57312,71.23065500000001,71.43711,0.0028955373760010876,3
a100,timing,Ring_Simple,2,2392064,71.16614,70.99829,71.3542,71.08221499999999,71.26017,0.0025005571469804517,3
a100,timing,Ring_Simple,2,2424832,70.97126,70.80753,71.02336,70.88939500000001,70.99731,0.0015205450769789253,3
a100,timing,Ring_Simple,2,2457600,72.37939,72.15132,72.4441,72.265355,72.411745,0.0020225370785799204,3
a100,timing,Ring_Simple,2,2490368,72.64629,72.60449,72.88015,72.62539,72.76321999999999,0.0018972751395837822,3
a100,timing,Ring_Simple,2,2523136,72.41114,72.14511,72.59179,72.278125,72.501465,0.003084332051670409,3
a100,timing,Ring_Simple,2,2555904,72.08491,71.94212,72.25735,72.013515,72.17113,0.0021865186486326607,3
a100,timing,Ring_Simple,2,2588672,73.7409,73.57267,73.95232,73.656785,73.84661,0.0025742159371529103,3
a100,timing,Ring_Simple,2,2621440,73.85974,73.7458,74.1047,73.80277000000001,73.98222,0.002429605086614014,3
a100,timing,Ring_Simple,4,524288,70.17392,70.10118,70.19495,70.13755,70.18443500000001,0.0006681257082403716,3
a100,timing,Ring_Simple,4,557056,69.94899,69.82493,69.99849,69.88695999999999,69.97373999999999,0.001240618342023302,3
a100,timing,Ring_Simple,4,589824,69.62625,69.54111,69.69531,69.58368,69.66078,0.0011073409813109497,3
a100,timing,Ring_Simple,4,622592,69.82273,69.67187,69.92345,69.7473,69.87309,0.001801562327912546,3
a100,timing,Ring_Simple,4,655360,69.78297,69.77294,69.85261,69.777955,69.81779,0.000570841281189329,3
a100,timing,Ring_Simple,4,688128,69.96582,69.83216,69.98304,69.89899,69.97443,0.0010782407752814218,3
a100,timing,Ring_Simple,4,720896,64.09881,64.00421,66.17321,64.05151000000001,65.13601,0.016919190855493125,3
a100,timing,Ring_Simple,4,753664,64.17506,64.08638,64.17876,64.13072,64.17690999999999,0.0007197500088039767,3
a100,timing,Ring_Simple,4,786432,64.17935,64.13528,64.25311,64.157315,64.21623,0.00091797439519096,3
a100,timing,Ring_Simple,4,819200,65.01157,64.85637,65.02349,64.93397,65.01753,0.0012853096764159273,3
a100,timing,Ring_Simple,4,851968,65.01357,64.89974,65.0279,64.956655,65.020735,0.0009856403824617557,3
a100,timing,Ring_Simple,4,884736,65.0815,65.03693,65.16777,65.059215,65.12463500000001,0.001005201170839906,3
a100,timing,Ring_Simple,4,917504,65.17459,65.02638,65.28269,65.10048499999999,65.22864,0.001966333811996465,3
a100,timing,Ring_Simple,4,950272,65.38891,65.24802,65.41396,65.318465,65.40143499999999,0.0012688695988354736,3
a100,timing,Ring_Simple,4,983040,65.48536,65.48368,65.60502,65.48452,65.54518999999999,0.000926466617882036,3
a100,timing,Ring_Simple,4,1015808,65.71363,65.63126,65.74999,65.672445,65.73181,0.000903389449038193,3
a100,timing,Ring_Simple,4,1048576,65.56163,65.52035,65.57444,65.54099,65.568035,0.000412512623618435,3
a100,timing,Ring_Simple,4,1081344,65.70851,65.7006,65.73146,65.704555,65.71998500000001,0.00023482498690061848,3
a100,timing,Ring_Simple,4,1114112,65.75059,65.71972,65.75841,65.73515499999999,65.75450000000001,0.000294217892189492,3
a100,timing,Ring_Simple,4,1146880,65.68968,65.66662,65.79118,65.67814999999999,65.74043,0.0009480941298544222,3
a100,timing,Ring_Simple,4,1179648,65.84829,65.81921,65.87774,65.83375000000001,65.863015,0.0004444306754206557,3
a100,timing,Ring_Simple,4,1212416,66.87887,66.82847,66.99529,66.85367,66.93708000000001,0.001247180163181807,3
a100,timing,Ring_Simple,4,1245184,67.21652,67.18745,67.34247,67.20198500000001,67.279495,0.0011531391390091235,3
a100,timing,Ring_Simple,4,1277952,67.22574,67.1654,67.24338,67.19557,67.23456,0.0005799861779133752,3
a100,timing,Ring_Simple,4,1310720,67.34365,67.33506,67.45768,67.339355,67.400665,0.000910405064174662,3
a100,timing,Ring_Simple,4,1343488,67.45807,67.45279,67.4619,67.45543,67.459985,6.75234260333317e-05,3
a100,timing,Ring_Simple,4,1376256,67.54926,67.53462,67.58023,67.54194000000001,67.564745,0.0003376054748784973,3
a100,timing,Ring_Simple,4,1409024,67.50596,67.48924,67.56459,67.4976,67.535275,0.000558098870084849,3
a100,timing,Ring_Simple,4,1441792,67.69735,67.65014,67.69955,67.673745,67.69845000000001,0.0003649330439080928,3
a100,timing,Ring_Simple,4,1474560,67.76348,67.72851,67.80554,67.745995,67.78451,0.0005683739973213278,3
a100,timing,Ring_Simple,4,1507328,67.76598,67.76346,67.85295,67.76472,67.809465,0.000660287064394347,3
a100,timing,Ring_Simple,4,1540096,67.77991,67.70335,67.8257,67.74163,67.802805,0.0009025535737655266,3
a100,timing,Ring_Simple,4,1572864,67.8349,67.83161,67.9298,67.83325500000001,67.88235,0.0007237424983304186,3
a100,timing,Ring_Simple,4,1605632,69.03882,68.94085,69.12121,68.989835,69.080015,0.0013062216300916455,3
a100,timing,Ring_Simple,4,1638400,69.2376,69.17791,69.34753,69.20775499999999,69.292565,0.0012249124753025017,3
a100,timing,Ring_Simple,4,1671168,69.30194,69.2374,69.35505,69.26966999999999,69.328495,0.0008488218367337625,3
a100,timing,Ring_Simple,4,1703936,69.46005,69.33851,69.47937,69.39928,69.46970999999999,0.0010139641419778357,3
a100,timing,Ring_Simple,4,1736704,69.4448,69.25385,69.48289,69.349325,69.46384499999999,0.0016490795567126529,3
a100,timing,Ring_Simple,4,1769472,69.46595,69.45344,69.47297,69.45969500000001,69.46946,0.00014057246751807706,3
a100,timing,Ring_Simple,4,1802240,69.58619,69.57216,69.64198,69.57917499999999,69.614085,0.0005016800028857831,3
a100,timing,Ring_Simple,4,1835008,69.63629,69.63137,69.63699,69.63383,69.63664,4.035252308812903e-05,3
a100,timing,Ring_Simple,4,1867776,69.79519,69.73609,69.82814,69.76564,69.811665,0.0006594293962091113,3
a100,timing,Ring_Simple,4,1900544,69.75613,69.68957,69.81022,69.72285,69.783175,0.0008647985488874735,3
a100,timing,Ring_Simple,4,1933312,69.86934,69.77296,69.86982,69.82114999999999,69.86958,0.0006931509586323617,3
a100,timing,Ring_Simple,4,1966080,69.98535,69.86794,69.99217,69.92664500000001,69.98876,0.0008875428929053221,3
a100,timing,Ring_Simple,4,1998848,71.22375,71.21062,71.27483,71.217185,71.24929,0.00045076256164553797,3
a100,timing,Ring_Simple,4,2031616,71.361,71.28457,71.44347,71.32278500000001,71.402235,0.0011133532321575405,3
a100,timing,Ring_Simple,4,2064384,71.54687,71.54195,71.56691,71.54441,71.55689,0.00017443111068305984,3
a100,timing,Ring_Simple,4,2097152,71.55818,71.44547,71.62002,71.501825,71.5891,0.0012196369443717731,3
a100,timing,Ring_Simple,4,2129920,71.5611,71.55459,71.70736,71.557845,71.63423,0.0010674095283611058,3
a100,timing,Ring_Simple,4,2162688,71.91217,71.87131,71.91719,71.89174,71.91468,0.00031900024710706837,3
a100,timing,Ring_Simple,4,2195456,71.73754,71.70258,71.81707,71.72005999999999,71.777305,0.0007979782969977626,3
a100,timing,Ring_Simple,4,2228224,71.85417,71.7675,71.9279,71.810835,71.89103499999999,0.0011161495568036027,3
a100,timing,Ring_Simple,4,2260992,72.08171,72.04233,72.09592,72.06202,72.08881500000001,0.00037173091481884944,3
a100,timing,Ring_Simple,4,2293760,71.88751,71.85487,71.89314,71.87119000000001,71.890325,0.0002661797577909078,3
a100,timing,Ring_Simple,4,2326528,72.04843,72.04263,72.09772,72.04553,72.07307499999999,0.000382312286332808,3
a100,timing,Ring_Simple,4,2359296,72.23899,72.20695,72.34481,72.22297,72.2919,0.0009541938501631129,3
a100,timing,Ring_Simple,4,2392064,73.74011,73.61307,73.86142,73.67659,73.800765,0.0016839546347299174,3
a100,timing,Ring_Simple,4,2424832,73.63911,73.59072,73.73908,73.614915,73.68909500000001,0.0010073451458065227,3
a100,timing,Ring_Simple,4,2457600,73.6866,73.65823,73.71556,73.672415,73.70107999999999,0.00038901238488394773,3
a100,timing,Ring_Simple,4,2490368,73.89028,73.85172,73.95201,73.87100000000001,73.921145,0.0006786413585113812,3
a100,timing,Ring_Simple,4,2523136,74.19978,74.15408,74.28676,74.17693,74.24327,0.0008940727317519908,3
a100,timing,Ring_Simple,4,2555904,73.8515,73.8411,73.9501,73.8463,73.9008,0.0007379674075679496,3
a100,timing,Ring_Simple,4,2588672,74.2675,74.15612,74.33745,74.21181,74.302475,0.0012207897128623062,3
a100,timing,Ring_Simple,4,2621440,74.4223,74.28606,74.4614,74.35418000000001,74.44185,0.0011780071295833183,3
a100,timing,Tree_LL,2,524288,33.42627,33.26285,33.50722,33.34456,33.466745,0.0036553584949801984,3
a100,timing,Tree_LL,2,557056,34.59301,34.33101,34.60163,34.46201,34.597319999999996,0.0039114838517954045,3
a100,timing,Tree_LL,2,589824,35.75254,35.4704,35.75404,35.61147,35.75329000000001,0.0039667111763250894,3
